,obj,rxz,rxy,ryz,ty,tz,s,bg_id,size,var,_id,filename,id,category,rxz_semantic,rxy_semantic,ryz_semantic,image_dldata_index
585,rdbarren,0.0,-0.0,-0.0,0.0,0.0,1.0,99edd7560d232b76a7da820271c194b36461811d,256,V0,99edd7560d232b76a7da820271c194b36461811d_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/rdbarren_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.300_99edd7560d232b76a7da820271c194b36461811d_256x256.png,d5abb604fe1ede136330bb5abd8c6c347eac4d82,Planes,0.0,90.0,-0.0,585
586,rdbarren,0.0,-0.0,-0.0,0.0,0.0,1.0,c9eec65af6ace7b5576c478f9308d25187538131,256,V0,c9eec65af6ace7b5576c478f9308d25187538131_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/rdbarren_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.300_c9eec65af6ace7b5576c478f9308d25187538131_256x256.png,9d78a2613415098bf7cfea2e470bd8bfb38ba287,Planes,0.0,90.0,-0.0,586
587,rdbarren,0.0,-0.0,-0.0,0.0,0.0,1.0,cc9fa97e718a585b6e7cb4d99afd17872c445eb6,256,V0,cc9fa97e718a585b6e7cb4d99afd17872c445eb6_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/rdbarren_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.300_cc9fa97e718a585b6e7cb4d99afd17872c445eb6_256x256.png,95feaf65efe3fa8b7b5f48b41ee7a81c6557845e,Planes,0.0,90.0,-0.0,587
588,rdbarren,0.0,-0.0,-0.0,0.0,0.0,1.0,d72cf875a00e16982888a03e0e20fede41ac77b2,256,V0,d72cf875a00e16982888a03e0e20fede41ac77b2_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/rdbarren_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.300_d72cf875a00e16982888a03e0e20fede41ac77b2_256x256.png,0c6262876988a6d6e3eda952969adf05d16e3ce8,Planes,0.0,90.0,-0.0,588
589,rdbarren,0.0,-0.0,-0.0,0.0,0.0,1.0,f2e35bfcb5daaf1fe7a2f6a16ef9b91e5e1f1b29,256,V0,f2e35bfcb5daaf1fe7a2f6a16ef9b91e5e1f1b29_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/rdbarren_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.300_f2e35bfcb5daaf1fe7a2f6a16ef9b91e5e1f1b29_256x256.png,699fc2ebae2bf89a705edcdb8078163b4b6dfef2,Planes,0.0,90.0,-0.0,589
590,sopwith,0.0,-0.0,-0.0,0.0,0.0,1.0,10cfca5ea068f08b4e70b811446d11a6b7a94150,256,V0,10cfca5ea068f08b4e70b811446d11a6b7a94150_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/sopwith_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.300_10cfca5ea068f08b4e70b811446d11a6b7a94150_256x256.png,3c21b89a43cb261fcb9439a696cec11811597f43,Planes,0.0,90.0,-0.0,590
591,sopwith,0.0,-0.0,-0.0,0.0,0.0,1.0,23957035c1e23cd4e8480b9aae74eca53837d835,256,V0,23957035c1e23cd4e8480b9aae74eca53837d835_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/sopwith_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.300_23957035c1e23cd4e8480b9aae74eca53837d835_256x256.png,97757502b8c2e32e47a79a266f2da46bbb7165d1,Planes,0.0,90.0,-0.0,591
592,sopwith,0.0,-0.0,-0.0,0.0,0.0,1.0,757881d8e9c1520186b6f19ce58a936f8cd933d9,256,V0,757881d8e9c1520186b6f19ce58a936f8cd933d9_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/sopwith_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.300_757881d8e9c1520186b6f19ce58a936f8cd933d9_256x256.png,28e31e574f90690adc228f38e4fff0a192bf8645,Planes,0.0,90.0,-0.0,592
593,sopwith,0.0,-0.0,-0.0,0.0,0.0,1.0,b12bea23c904ba70f8c3e963f07928c5e9bedd25,256,V0,b12bea23c904ba70f8c3e963f07928c5e9bedd25_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/sopwith_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.300_b12bea23c904ba70f8c3e963f07928c5e9bedd25_256x256.png,f772c854178a1ef94401989c752ea2588e261fe1,Planes,0.0,90.0,-0.0,593
594,sopwith,0.0,-0.0,-0.0,0.0,0.0,1.0,d6399fdb5cfe58a1c1908762cfe82406e2510231,256,V0,d6399fdb5cfe58a1c1908762cfe82406e2510231_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/sopwith_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.300_d6399fdb5cfe58a1c1908762cfe82406e2510231_256x256.png,c6fb4f35719f0f205f5ad65f4fd2794212c5d139,Planes,0.0,90.0,-0.0,594
595,sopwith,0.0,-0.0,-0.0,0.0,0.0,1.0,dada8e2a57f80498a8cd29465e4a8322d32c856a,256,V0,dada8e2a57f80498a8cd29465e4a8322d32c856a_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/sopwith_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.300_dada8e2a57f80498a8cd29465e4a8322d32c856a_256x256.png,c43e08b1ee755c49cfd72d289f4a679c00c9198d,Planes,0.0,90.0,-0.0,595
596,sopwith,0.0,-0.0,-0.0,0.0,0.0,1.0,e3280dc4030c752d05066b56bd501bbf8a5adcdd,256,V0,e3280dc4030c752d05066b56bd501bbf8a5adcdd_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/sopwith_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.300_e3280dc4030c752d05066b56bd501bbf8a5adcdd_256x256.png,d44eb5addee61d495f192b1901b92076aa5ca001,Planes,0.0,90.0,-0.0,596
597,sopwith,0.0,-0.0,-0.0,0.0,0.0,1.0,e3ba7c7c4d79965067671bdba3d4945e791bc961,256,V0,e3ba7c7c4d79965067671bdba3d4945e791bc961_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/sopwith_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.300_e3ba7c7c4d79965067671bdba3d4945e791bc961_256x256.png,5d8fb26dfc4974f59ff74e072ea873ecfa9e2063,Planes,0.0,90.0,-0.0,597
598,sopwith,0.0,-0.0,-0.0,0.0,0.0,1.0,f08e8d56c2a289a3bc33c7ee90b4e7adbc90bf2f,256,V0,f08e8d56c2a289a3bc33c7ee90b4e7adbc90bf2f_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/sopwith_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.300_f08e8d56c2a289a3bc33c7ee90b4e7adbc90bf2f_256x256.png,3c4ae5900917dfaf467078639a7c8144dc213ec5,Planes,0.0,90.0,-0.0,598
599,sopwith,0.0,-0.0,-0.0,0.0,0.0,1.0,f6743c9867bd5ff91dbc6c76c79d5cc224134d28,256,V0,f6743c9867bd5ff91dbc6c76c79d5cc224134d28_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/sopwith_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.300_f6743c9867bd5ff91dbc6c76c79d5cc224134d28_256x256.png,60ddbe0cae4329ede9d76edb5d4871815b9dbab1,Planes,0.0,90.0,-0.0,599
600,support,0.0,-0.0,-0.0,0.0,0.0,1.0,11d76408d1a960f055ab6f8b345d970bf57e15ec,256,V0,11d76408d1a960f055ab6f8b345d970bf57e15ec_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/support_rx+00.000_ry+90.000_rz+00.000_tx+00.000_ty+00.000_s+01.200_11d76408d1a960f055ab6f8b345d970bf57e15ec_256x256.png,4d1697209942afa1fc5a3d1394af394a8c6bf89b,Boats,0.0,-90.0,-0.0,600
601,support,0.0,-0.0,-0.0,0.0,0.0,1.0,333ffaa8f1ed166ae3423fec9eae3d1a3a1af56f,256,V0,333ffaa8f1ed166ae3423fec9eae3d1a3a1af56f_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/support_rx+00.000_ry+90.000_rz+00.000_tx+00.000_ty+00.000_s+01.200_333ffaa8f1ed166ae3423fec9eae3d1a3a1af56f_256x256.png,d83f2411adfc644925fb376a774986def99852e9,Boats,0.0,-90.0,-0.0,601
602,support,0.0,-0.0,-0.0,0.0,0.0,1.0,5993816ffb9fd288574ec8ee75ef5a970c7ca540,256,V0,5993816ffb9fd288574ec8ee75ef5a970c7ca540_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/support_rx+00.000_ry+90.000_rz+00.000_tx+00.000_ty+00.000_s+01.200_5993816ffb9fd288574ec8ee75ef5a970c7ca540_256x256.png,85d7df8351ac6080ebdedbbda9db595c76baa791,Boats,0.0,-90.0,-0.0,602
603,support,0.0,-0.0,-0.0,0.0,0.0,1.0,5f861bd26ff043420d97fa12705891e0cb159a9e,256,V0,5f861bd26ff043420d97fa12705891e0cb159a9e_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/support_rx+00.000_ry+90.000_rz+00.000_tx+00.000_ty+00.000_s+01.200_5f861bd26ff043420d97fa12705891e0cb159a9e_256x256.png,8954b9525be714b271d342c89b2385ea468f7390,Boats,0.0,-90.0,-0.0,603
604,support,0.0,-0.0,-0.0,0.0,0.0,1.0,774a3c530887c3fe492370251f32ad04e9a3868a,256,V0,774a3c530887c3fe492370251f32ad04e9a3868a_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/support_rx+00.000_ry+90.000_rz+00.000_tx+00.000_ty+00.000_s+01.200_774a3c530887c3fe492370251f32ad04e9a3868a_256x256.png,4c243e8b43e5a7395eb4f6f4040bfc5b89093a14,Boats,0.0,-90.0,-0.0,604
605,support,0.0,-0.0,-0.0,0.0,0.0,1.0,872a4db6fac22487f5431c6373e697fab0d7a0c2,256,V0,872a4db6fac22487f5431c6373e697fab0d7a0c2_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/support_rx+00.000_ry+90.000_rz+00.000_tx+00.000_ty+00.000_s+01.200_872a4db6fac22487f5431c6373e697fab0d7a0c2_256x256.png,a862492af2fd49b74a48935cdafd00fde18780ec,Boats,0.0,-90.0,-0.0,605
606,support,0.0,-0.0,-0.0,0.0,0.0,1.0,9b3a3c4ba3202b24bd520c041ec08554dce3080d,256,V0,9b3a3c4ba3202b24bd520c041ec08554dce3080d_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/support_rx+00.000_ry+90.000_rz+00.000_tx+00.000_ty+00.000_s+01.200_9b3a3c4ba3202b24bd520c041ec08554dce3080d_256x256.png,c8175e64a51f4b1d3f0e70f616d24cea9b6ea1f3,Boats,0.0,-90.0,-0.0,606
607,support,0.0,-0.0,-0.0,0.0,0.0,1.0,cb94e4c3c00cd71bc1645452afcc96c6d9df2055,256,V0,cb94e4c3c00cd71bc1645452afcc96c6d9df2055_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/support_rx+00.000_ry+90.000_rz+00.000_tx+00.000_ty+00.000_s+01.200_cb94e4c3c00cd71bc1645452afcc96c6d9df2055_256x256.png,d568b89962eca680bb047747563127cdd4e97915,Boats,0.0,-90.0,-0.0,607
608,support,0.0,-0.0,-0.0,0.0,0.0,1.0,eb8ac17ea71f6171cfa453993508de3601b54119,256,V0,eb8ac17ea71f6171cfa453993508de3601b54119_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/support_rx+00.000_ry+90.000_rz+00.000_tx+00.000_ty+00.000_s+01.200_eb8ac17ea71f6171cfa453993508de3601b54119_256x256.png,b6d53358a8319bce64797bdbe7de6d2cbedb39db,Boats,0.0,-90.0,-0.0,608
609,support,0.0,-0.0,-0.0,0.0,0.0,1.0,ec3ce5e4ca4509e0558604e380fb9ce5b2cbe4f8,256,V0,ec3ce5e4ca4509e0558604e380fb9ce5b2cbe4f8_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/support_rx+00.000_ry+90.000_rz+00.000_tx+00.000_ty+00.000_s+01.200_ec3ce5e4ca4509e0558604e380fb9ce5b2cbe4f8_256x256.png,57c916fea55a0a1928a6e28cd478b1512f302a37,Boats,0.0,-90.0,-0.0,609
610,walnut_obj,0.0,-0.0,-0.0,0.0,0.0,1.0,2a1fd6bafc3534f5be33f71aa0d66ed80d36aa0b,256,V0,2a1fd6bafc3534f5be33f71aa0d66ed80d36aa0b_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/walnut_obj_rx-90.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.700_2a1fd6bafc3534f5be33f71aa0d66ed80d36aa0b_256x256.png,fcdc34eecc7bffa848937a54799c42c33cacfa13,Fruits,0.0,-0.0,-0.0,610
611,walnut_obj,0.0,-0.0,-0.0,0.0,0.0,1.0,32dc5efa457f20aaf94e8274e62d6034f71fca4e,256,V0,32dc5efa457f20aaf94e8274e62d6034f71fca4e_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/walnut_obj_rx-90.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.700_32dc5efa457f20aaf94e8274e62d6034f71fca4e_256x256.png,a858258be48a5093886571cc9ba16695efa11a2b,Fruits,0.0,-0.0,-0.0,611
612,walnut_obj,0.0,-0.0,-0.0,0.0,0.0,1.0,57f1e79da9256235489c79a16a8a394b4fb8773d,256,V0,57f1e79da9256235489c79a16a8a394b4fb8773d_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/walnut_obj_rx-90.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.700_57f1e79da9256235489c79a16a8a394b4fb8773d_256x256.png,32cc85793000ef72bf6d745474dd982e1579dc67,Fruits,0.0,-0.0,-0.0,612
613,walnut_obj,0.0,-0.0,-0.0,0.0,0.0,1.0,5fd906758f13731a000a056260c0c6fed4ff3786,256,V0,5fd906758f13731a000a056260c0c6fed4ff3786_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/walnut_obj_rx-90.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.700_5fd906758f13731a000a056260c0c6fed4ff3786_256x256.png,61948663f80dada76e9d7273b87707cd85669ce9,Fruits,0.0,-0.0,-0.0,613
614,walnut_obj,0.0,-0.0,-0.0,0.0,0.0,1.0,687ade2f9ee4d52af9705865395471a24ba38d5f,256,V0,687ade2f9ee4d52af9705865395471a24ba38d5f_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/walnut_obj_rx-90.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.700_687ade2f9ee4d52af9705865395471a24ba38d5f_256x256.png,d0f7a45b377d4920c3466ec7a20dce9437a150d6,Fruits,0.0,-0.0,-0.0,614
615,walnut_obj,0.0,-0.0,-0.0,0.0,0.0,1.0,724e5703cc42aa2c3ff135e3508038a90e4ebcb3,256,V0,724e5703cc42aa2c3ff135e3508038a90e4ebcb3_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/walnut_obj_rx-90.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.700_724e5703cc42aa2c3ff135e3508038a90e4ebcb3_256x256.png,d4c3b4d4aefd29fd168a2c3c9a9962d99653a715,Fruits,0.0,-0.0,-0.0,615
616,walnut_obj,0.0,-0.0,-0.0,0.0,0.0,1.0,91ee94fd1a29de75ae1e983025fff6a33bf64168,256,V0,91ee94fd1a29de75ae1e983025fff6a33bf64168_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/walnut_obj_rx-90.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.700_91ee94fd1a29de75ae1e983025fff6a33bf64168_256x256.png,62f529f13f30ef97fe7da1f37fe66718c18307ea,Fruits,0.0,-0.0,-0.0,616
617,walnut_obj,0.0,-0.0,-0.0,0.0,0.0,1.0,94219a390afd0d12d11ddf0dc39eea07b74c8986,256,V0,94219a390afd0d12d11ddf0dc39eea07b74c8986_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/walnut_obj_rx-90.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.700_94219a390afd0d12d11ddf0dc39eea07b74c8986_256x256.png,c90a323001d450251d4089fc3de73dd3e47c01f4,Fruits,0.0,-0.0,-0.0,617
618,walnut_obj,0.0,-0.0,-0.0,0.0,0.0,1.0,a418aa52df2fe12455b92d40e7af9eda6f96c355,256,V0,a418aa52df2fe12455b92d40e7af9eda6f96c355_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/walnut_obj_rx-90.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.700_a418aa52df2fe12455b92d40e7af9eda6f96c355_256x256.png,bf99f4931c105a1a717d0e1dd2624eaf7857d24e,Fruits,0.0,-0.0,-0.0,618
619,walnut_obj,0.0,-0.0,-0.0,0.0,0.0,1.0,b11974f722063a8e1b0da3b76f2b4813cd6115af,256,V0,b11974f722063a8e1b0da3b76f2b4813cd6115af_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/walnut_obj_rx-90.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.700_b11974f722063a8e1b0da3b76f2b4813cd6115af_256x256.png,bb05d073c756e040967c2a62737e50517ebfc95e,Fruits,0.0,-0.0,-0.0,619
620,watermelon_obj,0.0,-0.0,-0.0,0.0,0.0,1.0,2264a1b8516f0855cd82a3968db4bf1d832f3709,256,V0,2264a1b8516f0855cd82a3968db4bf1d832f3709_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/watermelon_obj_rx-90.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.700_2264a1b8516f0855cd82a3968db4bf1d832f3709_256x256.png,3c80253c5a82f8c92a190a9a43deb35250e9591c,Fruits,0.0,-0.0,-0.0,620
621,watermelon_obj,0.0,-0.0,-0.0,0.0,0.0,1.0,2e512204805d1533e2fb51ce69405c44c1acfa6b,256,V0,2e512204805d1533e2fb51ce69405c44c1acfa6b_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/watermelon_obj_rx-90.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.700_2e512204805d1533e2fb51ce69405c44c1acfa6b_256x256.png,e21c6541c3c518b241663f011b6adc8b640973b7,Fruits,0.0,-0.0,-0.0,621
622,watermelon_obj,0.0,-0.0,-0.0,0.0,0.0,1.0,52d06c0cc72e014bb0e715c58ced90c5e5d10c91,256,V0,52d06c0cc72e014bb0e715c58ced90c5e5d10c91_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/watermelon_obj_rx-90.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.700_52d06c0cc72e014bb0e715c58ced90c5e5d10c91_256x256.png,de30a80dd7a89634aa51245d49c3172e2259f2ff,Fruits,0.0,-0.0,-0.0,622
623,watermelon_obj,0.0,-0.0,-0.0,0.0,0.0,1.0,5e31055cc9cb79e73744cef89ca64bbbf8fe3c1a,256,V0,5e31055cc9cb79e73744cef89ca64bbbf8fe3c1a_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/watermelon_obj_rx-90.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.700_5e31055cc9cb79e73744cef89ca64bbbf8fe3c1a_256x256.png,417626cc1b313ef1526259340148bbaddfa16427,Fruits,0.0,-0.0,-0.0,623
624,watermelon_obj,0.0,-0.0,-0.0,0.0,0.0,1.0,681bc54b864eff7defcfd41c0388b9b37e8830f3,256,V0,681bc54b864eff7defcfd41c0388b9b37e8830f3_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/watermelon_obj_rx-90.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.700_681bc54b864eff7defcfd41c0388b9b37e8830f3_256x256.png,eedb9a636867a0860359b1cfb5a9f9aa9449c896,Fruits,0.0,-0.0,-0.0,624
625,watermelon_obj,0.0,-0.0,-0.0,0.0,0.0,1.0,6d6f9a50dd1734069d431cc2076c9545d229f39c,256,V0,6d6f9a50dd1734069d431cc2076c9545d229f39c_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/watermelon_obj_rx-90.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.700_6d6f9a50dd1734069d431cc2076c9545d229f39c_256x256.png,4782261e74e134cef4a998cceac5c40c9956583b,Fruits,0.0,-0.0,-0.0,625
626,watermelon_obj,0.0,-0.0,-0.0,0.0,0.0,1.0,6f1ec1cd79fe742ec13e541e459e6e499e3dc9ea,256,V0,6f1ec1cd79fe742ec13e541e459e6e499e3dc9ea_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/watermelon_obj_rx-90.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.700_6f1ec1cd79fe742ec13e541e459e6e499e3dc9ea_256x256.png,b159033affaa47eb7b2415436005d7e30190c868,Fruits,0.0,-0.0,-0.0,626
627,watermelon_obj,0.0,-0.0,-0.0,0.0,0.0,1.0,acb18d33e8a8fce3b2a1ec37b5906673e08d6a26,256,V0,acb18d33e8a8fce3b2a1ec37b5906673e08d6a26_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/watermelon_obj_rx-90.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.700_acb18d33e8a8fce3b2a1ec37b5906673e08d6a26_256x256.png,470fd6ee5fc836adc168ffd15d6c1f4563367cb5,Fruits,0.0,-0.0,-0.0,627
628,watermelon_obj,0.0,-0.0,-0.0,0.0,0.0,1.0,ce36c2ab31f5d8cb28c26e7e066696fc177ed4fe,256,V0,ce36c2ab31f5d8cb28c26e7e066696fc177ed4fe_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/watermelon_obj_rx-90.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.700_ce36c2ab31f5d8cb28c26e7e066696fc177ed4fe_256x256.png,09568a09517d0fa847e444be119f022c72b02e22,Fruits,0.0,-0.0,-0.0,628
629,watermelon_obj,0.0,-0.0,-0.0,0.0,0.0,1.0,ee94a3eb3df3de74988b6021a4a4644b6a8349a2,256,V0,ee94a3eb3df3de74988b6021a4a4644b6a8349a2_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/watermelon_obj_rx-90.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+00.700_ee94a3eb3df3de74988b6021a4a4644b6a8349a2_256x256.png,f680c591330f26793f4de603e26cc584ae19ddb2,Fruits,0.0,-0.0,-0.0,629
630,z3,0.0,-0.0,-0.0,0.0,0.0,1.0,0323f252d73a0df4cde14e2456d914d5aaa41032,256,V0,0323f252d73a0df4cde14e2456d914d5aaa41032_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/z3_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_0323f252d73a0df4cde14e2456d914d5aaa41032_256x256.png,a2a09293b7c8581ce1dfbad6cc70e813abd23c27,Cars,0.0,90.0,-0.0,630
631,z3,0.0,-0.0,-0.0,0.0,0.0,1.0,04b0f600a1c2f30809e4ccdd40a7eb427735f876,256,V0,04b0f600a1c2f30809e4ccdd40a7eb427735f876_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/z3_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_04b0f600a1c2f30809e4ccdd40a7eb427735f876_256x256.png,f2bdb1dd1732d0cc225c7ec13c0f26f264556fb7,Cars,0.0,90.0,-0.0,631
632,z3,0.0,-0.0,-0.0,0.0,0.0,1.0,4e7ef2780706b385a50241db47c81e23f535e7b1,256,V0,4e7ef2780706b385a50241db47c81e23f535e7b1_V0,/braintree/home/jjpr/.skdata/HvMWithDiscfade_6eef6648406c333a4035cd5e60d0bf2ecf2606d7/Variation00_20110203/z3_rx+00.000_ry+00.000_rz+00.000_tx+00.000_ty+00.000_s+01.000_4e7ef2780706b385a50241db47c81e23f535e7b1_256x256.png,9ff772673557632db6ec32584ebac53a8a79abd5,Cars,0.0,90.0,-0.0,632
