trial_type,session,run,subject_id,trial_id,stimulus,concept
test,4,6,1,2916,alligator_14n.jpg,alligator
train,4,6,1,2917,hood_10s.jpg,hood
test,4,6,1,2918,grate_13s.jpg,grate
train,4,6,1,2919,airbag_10s.jpg,airbag
train,4,6,1,2920,chalice_10s.jpg,chalice
test,4,6,1,2921,bean_13s.jpg,bean
train,4,6,1,2922,jack_10s.jpg,jack
train,4,6,1,2923,anvil_10s.jpg,anvil
train,4,6,1,2924,chalk_10s.jpg,chalk
train,4,6,1,2925,pepper1_10s.jpg,pepper1
train,4,6,1,2926,peach_10n.jpg,peach
train,4,6,1,2927,rhinoceros_10s.jpg,rhinoceros
train,4,6,1,2928,sink_10s.jpg,sink
train,4,6,1,2929,mandolin_10s.jpg,mandolin
train,4,6,1,2930,cactus_10s.jpg,cactus
train,4,6,1,2931,hedge_10s.jpg,hedge
train,4,6,1,2932,hammer_10s.jpg,hammer
train,4,6,1,2933,yo-yo_10s.jpg,yo-yo
test,4,6,1,2934,horseshoe_13n.jpg,horseshoe
test,4,6,1,2935,key_17s.jpg,key
train,4,6,1,2936,walker1_10s.jpg,walker1
train,4,6,1,2937,banner_10n.jpg,banner
train,4,6,1,2938,scallion_10s.jpg,scallion
train,4,6,1,2939,iceskate_10s.jpg,iceskate
train,4,6,1,2940,headphones_10s.jpg,headphones
train,4,6,1,2941,odometer_10s.jpg,odometer
train,4,6,1,2942,velcro_10s.jpg,velcro
train,4,6,1,2943,flashlight_10s.jpg,flashlight
train,4,6,1,2944,pantyhose_10s.jpg,pantyhose
train,4,6,1,2945,refrigerator_10s.jpg,refrigerator
train,4,6,1,2946,tiger_10s.jpg,tiger
train,4,6,1,2947,waffle_iron_10s.jpg,waffle_iron
train,4,6,1,2948,sim_card_10s.jpg,sim_card
train,4,6,1,2949,book_10s.jpg,book
test,4,6,1,2950,speaker_16s.jpg,speaker
train,4,6,1,2951,violin_10n.jpg,violin
train,4,7,1,2952,t-shirt_10s.jpg,t-shirt
train,4,7,1,2953,dolphin_10s.jpg,dolphin
train,4,7,1,2954,tiramisu_10s.jpg,tiramisu
train,4,7,1,2955,chin_10s.jpg,chin
train,4,7,1,2956,weasel_10s.jpg,weasel
train,4,7,1,2957,cauliflower_10s.jpg,cauliflower
test,4,7,1,2958,tent_14n.jpg,tent
train,4,7,1,2959,whisk_10s.jpg,whisk
train,4,7,1,2960,camel_10s.jpg,camel
train,4,7,1,2961,windowsill_10s.jpg,windowsill
train,4,7,1,2962,milk_10s.jpg,milk
train,4,7,1,2963,wasp_10s.jpg,wasp
train,4,7,1,2964,tadpole_10s.jpg,tadpole
test,4,7,1,2965,cheese_14n.jpg,cheese
train,4,7,1,2966,tie_10s.jpg,tie
train,4,7,1,2967,walrus_10s.jpg,walrus
train,4,7,1,2968,copier_10n.jpg,copier
train,4,7,1,2969,peeler_10s.jpg,peeler
train,4,7,1,2970,plate_10s.jpg,plate
train,4,7,1,2971,radiator_10s.jpg,radiator
train,4,7,1,2972,magnifying_glass_10s.jpg,magnifying_glass
train,4,7,1,2973,corn_10s.jpg,corn
train,4,7,1,2974,cannon_10n.jpg,cannon
train,4,7,1,2975,toolbox_10s.jpg,toolbox
train,4,7,1,2976,doll_10s.jpg,doll
test,4,7,1,2977,watch_13s.jpg,watch
train,4,7,1,2978,backpack_10s.jpg,backpack
train,4,7,1,2979,trowel_10s.jpg,trowel
test,4,7,1,2980,monkey_18n.jpg,monkey
train,4,7,1,2981,emerald_10s.jpg,emerald
train,4,7,1,2982,cufflink_10s.jpg,cufflink
test,4,7,1,2983,jar_14s.jpg,jar
train,4,7,1,2984,paint_10s.jpg,paint
train,4,7,1,2985,anteater_10s.jpg,anteater
train,4,7,1,2986,earring_10s.jpg,earring
test,4,7,1,2987,pacifier_14s.jpg,pacifier
train,4,7,1,2988,silverware_10s.jpg,silverware
train,4,7,1,2989,ruler_10s.jpg,ruler
train,4,7,1,2990,blimp_10s.jpg,blimp
train,4,7,1,2991,pecan_10s.jpg,pecan
train,4,7,1,2992,girl_10s.jpg,girl
test,4,7,1,2993,helicopter_25s.jpg,helicopter
train,4,7,1,2994,bell_10s.jpg,bell
train,4,7,1,2995,shower_cap_10s.jpg,shower_cap
train,4,7,1,2996,coverall_10s.jpg,coverall
test,4,7,1,2997,crank_16s.jpg,crank
train,4,7,1,2998,compass_10n.jpg,compass
train,4,7,1,2999,cup_10s.jpg,cup
train,4,7,1,3000,pillow_10s.jpg,pillow
train,4,7,1,3001,roof_rack_10s.jpg,roof_rack
train,4,7,1,3002,watch_10s.jpg,watch
train,4,7,1,3003,shrimp_10s.jpg,shrimp
train,4,7,1,3004,handcuff_10s.jpg,handcuff
train,4,7,1,3005,crayon_10s.jpg,crayon
train,4,7,1,3006,rug_10s.jpg,rug
train,4,7,1,3007,dashboard_10s.jpg,dashboard
train,4,7,1,3008,needle_10n.jpg,needle
train,4,7,1,3009,wallet_10s.jpg,wallet
test,4,7,1,3010,ferris_wheel_20s.jpg,ferris_wheel
train,4,7,1,3011,comb_10s.jpg,comb
train,4,7,1,3012,alligator_10s.jpg,alligator
train,4,7,1,3013,diaper_10s.jpg,diaper
train,4,7,1,3014,avocado_10s.jpg,avocado
train,4,7,1,3015,blueberry_10s.jpg,blueberry
train,4,7,1,3016,dresser_10s.jpg,dresser
train,4,7,1,3017,milkshake_10s.jpg,milkshake
train,4,7,1,3018,broccoli_10s.jpg,broccoli
train,4,7,1,3019,fig_10s.jpg,fig
train,4,7,1,3020,antelope_10n.jpg,antelope
train,4,7,1,3021,shovel_10s.jpg,shovel
train,4,7,1,3022,napkin_ring_10s.jpg,napkin_ring
train,4,7,1,3023,grits_10s.jpg,grits
test,4,7,1,3024,pear_13s.jpg,pear
train,4,7,1,3025,undershirt_10s.jpg,undershirt
train,4,7,1,3026,pot_10s.jpg,pot
train,4,7,1,3027,sea_urchin_10s.jpg,sea_urchin
train,4,7,1,3028,pea_10s.jpg,pea
train,4,7,1,3029,subway_10s.jpg,subway
train,4,7,1,3030,typewriter_10n.jpg,typewriter
train,4,7,1,3031,whale_10s.jpg,whale
train,4,7,1,3032,ski_pole_10s.jpg,ski_pole
train,4,7,1,3033,meat_10s.jpg,meat
train,4,8,1,3034,cardigan_10s.jpg,cardigan
train,4,8,1,3035,turtle_10n.jpg,turtle
train,4,8,1,3036,crowbar_10s.jpg,crowbar
train,4,8,1,3037,mousetrap_10n.jpg,mousetrap
train,4,8,1,3038,otter_10n.jpg,otter
train,4,8,1,3039,jar_10s.jpg,jar
train,4,8,1,3040,lawnmower_10n.jpg,lawnmower
train,4,8,1,3041,cane_10s.jpg,cane
train,4,8,1,3042,lingerie_10s.jpg,lingerie
train,4,8,1,3043,papaya_10n.jpg,papaya
test,4,8,1,3044,mosquito_net_13s.jpg,mosquito_net
train,4,8,1,3045,okra_10s.jpg,okra
train,4,8,1,3046,wooden_leg_10s.jpg,wooden_leg
train,4,8,1,3047,boa_10s.jpg,boa
train,4,8,1,3048,knife_10s.jpg,knife
train,4,8,1,3049,scissors_10s.jpg,scissors
train,4,8,1,3050,necklace_10n.jpg,necklace
train,4,8,1,3051,stove1_10s.jpg,stove1
train,4,8,1,3052,brush_10s.jpg,brush
test,4,8,1,3053,ribbon_13s.jpg,ribbon
train,4,8,1,3054,tuxedo_10s.jpg,tuxedo
train,4,8,1,3055,clarinet_10s.jpg,clarinet
train,4,8,1,3056,mouse1_10s.jpg,mouse1
train,4,8,1,3057,defibrillator_10s.jpg,defibrillator
test,4,8,1,3058,brace_14s.jpg,brace
train,4,8,1,3059,solar_panel_10s.jpg,solar_panel
train,4,8,1,3060,groundhog_10n.jpg,groundhog
train,4,8,1,3061,kazoo_10s.jpg,kazoo
train,4,8,1,3062,omelet_10s.jpg,omelet
train,4,8,1,3063,punching_bag_10s.jpg,punching_bag
test,4,8,1,3064,shredder_13s.jpg,shredder
train,4,8,1,3065,suit_10s.jpg,suit
train,4,8,1,3066,map_10s.jpg,map
train,4,8,1,3067,lock_10s.jpg,lock
train,4,8,1,3068,microscope_10s.jpg,microscope
train,4,8,1,3069,cookie_10s.jpg,cookie
train,4,8,1,3070,phone_10s.jpg,phone
train,4,8,1,3071,burrito_10s.jpg,burrito
test,4,8,1,3072,kimono_14s.jpg,kimono
train,4,8,1,3073,shower_10s.jpg,shower
train,4,8,1,3074,candy_bar_10s.jpg,candy_bar
train,4,8,1,3075,chili_10s.jpg,chili
train,4,8,1,3076,candle_10n.jpg,candle
train,4,8,1,3077,garbage_10s.jpg,garbage
train,4,8,1,3078,grate_10s.jpg,grate
train,4,8,1,3079,praying_mantis_10s.jpg,praying_mantis
train,4,8,1,3080,tongue_10s.jpg,tongue
train,4,8,1,3081,washboard_10s.jpg,washboard
train,4,8,1,3082,toucan_10s.jpg,toucan
train,4,8,1,3083,bucket_10s.jpg,bucket
test,4,8,1,3084,seesaw_13s.jpg,seesaw
train,4,8,1,3085,football_helmet_10s.jpg,football_helmet
train,4,8,1,3086,bus_10n.jpg,bus
train,4,8,1,3087,blender_10s.jpg,blender
train,4,8,1,3088,banana_split_10s.jpg,banana_split
test,4,8,1,3089,wasp_15n.jpg,wasp
train,4,8,1,3090,bib_10n.jpg,bib
train,4,8,1,3091,sushi_10s.jpg,sushi
train,4,8,1,3092,spider_10n.jpg,spider
test,4,8,1,3093,dragonfly_13s.jpg,dragonfly
train,4,8,1,3094,crystal1_10s.jpg,crystal1
train,4,8,1,3095,rat_10s.jpg,rat
train,4,8,1,3096,rollerblade_10s.jpg,rollerblade
train,4,8,1,3097,baby_10s.jpg,baby
train,4,8,1,3098,artichoke_10s.jpg,artichoke
train,4,8,1,3099,potato_10s.jpg,potato
test,4,8,1,3100,horse_17s.jpg,horse
train,4,8,1,3101,playing_card_10s.jpg,playing_card
train,4,8,1,3102,bolt_10n.jpg,bolt
train,4,8,1,3103,bean_10s.jpg,bean
train,4,8,1,3104,lectern_10s.jpg,lectern
train,4,8,1,3105,saltshaker_10s.jpg,saltshaker
train,4,8,1,3106,key_10s.jpg,key
train,4,8,1,3107,gramophone_10n.jpg,gramophone
train,4,8,1,3108,hedgehog_10s.jpg,hedgehog
train,4,8,1,3109,seagull_10s.jpg,seagull
test,4,8,1,3110,crayon_15s.jpg,crayon
train,4,8,1,3111,paintbrush_10s.jpg,paintbrush
train,4,8,1,3112,confetti_10s.jpg,confetti
train,4,8,1,3113,rhubarb_10n.jpg,rhubarb
train,4,8,1,3114,drain_10s.jpg,drain
train,4,8,1,3115,thumbtack_10s.jpg,thumbtack
train,4,9,1,3116,camcorder_10s.jpg,camcorder
train,4,9,1,3117,nail_polish_10s.jpg,nail_polish
test,4,9,1,3118,chest1_14s.jpg,chest1
train,4,9,1,3119,bracelet2_10s.jpg,bracelet2
train,4,9,1,3120,poster_10s.jpg,poster
test,4,9,1,3121,fudge_14s.jpg,fudge
train,4,9,1,3122,guillotine_10n.jpg,guillotine
train,4,9,1,3123,warthog_10s.jpg,warthog
train,4,9,1,3124,eyepiece_10s.jpg,eyepiece
train,4,9,1,3125,saddle_10s.jpg,saddle
train,4,9,1,3126,helicopter_10s.jpg,helicopter
train,4,9,1,3127,mailbox_10s.jpg,mailbox
train,4,9,1,3128,bear_10s.jpg,bear
test,4,9,1,3129,marshmallow_13s.jpg,marshmallow
train,4,9,1,3130,tractor_10n.jpg,tractor
train,4,9,1,3131,altar_10s.jpg,altar
train,4,9,1,3132,coleslaw_10s.jpg,coleslaw
test,4,9,1,3133,bamboo_13s.jpg,bamboo
train,4,9,1,3134,viewfinder_10s.jpg,viewfinder
train,4,9,1,3135,starfish_10s.jpg,starfish
train,4,9,1,3136,petal_10s.jpg,petal
test,4,9,1,3137,bed_20n.jpg,bed
test,4,9,1,3138,axe_14n.jpg,axe
train,4,9,1,3139,hourglass_10s.jpg,hourglass
train,4,9,1,3140,macadamia_10s.jpg,macadamia
test,4,9,1,3141,drawer_13s.jpg,drawer
train,4,9,1,3142,gel_10s.jpg,gel
train,4,9,1,3143,wine_10s.jpg,wine
train,4,9,1,3144,pigeon_10s.jpg,pigeon
train,4,9,1,3145,net_10s.jpg,net
train,4,9,1,3146,towel_10s.jpg,towel
train,4,9,1,3147,pastry_10s.jpg,pastry
train,4,9,1,3148,tent_10n.jpg,tent
train,4,9,1,3149,panda_10s.jpg,panda
train,4,9,1,3150,tablecloth_10s.jpg,tablecloth
train,4,9,1,3151,thimble_10n.jpg,thimble
train,4,9,1,3152,dough_10s.jpg,dough
train,4,9,1,3153,granite_10s.jpg,granite
train,4,9,1,3154,banana_10s.jpg,banana
train,4,9,1,3155,blowtorch_10s.jpg,blowtorch
train,4,9,1,3156,fern_10n.jpg,fern
train,4,9,1,3157,pocket_10s.jpg,pocket
train,4,9,1,3158,canvas_10s.jpg,canvas
train,4,9,1,3159,grenade_10s.jpg,grenade
train,4,9,1,3160,cotton_candy_10s.jpg,cotton_candy
train,4,9,1,3161,envelope_10s.jpg,envelope
train,4,9,1,3162,face_10s.jpg,face
train,4,9,1,3163,caterpillar_10s.jpg,caterpillar
train,4,9,1,3164,grasshopper_10s.jpg,grasshopper
train,4,9,1,3165,dustpan_10s.jpg,dustpan
train,4,9,1,3166,sundae_10s.jpg,sundae
train,4,9,1,3167,lasagna_10s.jpg,lasagna
train,4,9,1,3168,revolver_10s.jpg,revolver
test,4,9,1,3169,chipmunk_16n.jpg,chipmunk
train,4,9,1,3170,ring_10s.jpg,ring
train,4,9,1,3171,mushroom_10n.jpg,mushroom
train,4,9,1,3172,parsley_10s.jpg,parsley
train,4,9,1,3173,celery_10s.jpg,celery
train,4,9,1,3174,leopard_10s.jpg,leopard
train,4,9,1,3175,pencil_sharpener_10s.jpg,pencil_sharpener
train,4,9,1,3176,eggbeater_10s.jpg,eggbeater
train,4,9,1,3177,bassinet_10s.jpg,bassinet
train,4,9,1,3178,suspenders_10s.jpg,suspenders
test,4,9,1,3179,candelabra_14s.jpg,candelabra
train,4,9,1,3180,bobsled_10s.jpg,bobsled
train,4,9,1,3181,honeycomb_10n.jpg,honeycomb
train,4,9,1,3182,nest_10s.jpg,nest
train,4,9,1,3183,marshmallow_10s.jpg,marshmallow
train,4,9,1,3184,jersey_10s.jpg,jersey
train,4,9,1,3185,coat_10s.jpg,coat
train,4,9,1,3186,raccoon_10s.jpg,raccoon
train,4,9,1,3187,llama_10s.jpg,llama
train,4,9,1,3188,railing_10s.jpg,railing
train,4,9,1,3189,anklet_10s.jpg,anklet
test,4,9,1,3190,piano_13n.jpg,piano
train,4,9,1,3191,glass_10s.jpg,glass
train,4,9,1,3192,sonogram_10s.jpg,sonogram
train,4,9,1,3193,inhaler_10s.jpg,inhaler
train,4,9,1,3194,wand_10s.jpg,wand
train,4,9,1,3195,cymbal_10s.jpg,cymbal
train,4,9,1,3196,jukebox_10s.jpg,jukebox
train,4,9,1,3197,bullet_10n.jpg,bullet
train,4,10,1,3198,quill_10s.jpg,quill
train,4,10,1,3199,strainer_10s.jpg,strainer
train,4,10,1,3200,mango_10s.jpg,mango
train,4,10,1,3201,retainer_10s.jpg,retainer
train,4,10,1,3202,rifle_10n.jpg,rifle
train,4,10,1,3203,pudding_10s.jpg,pudding
train,4,10,1,3204,mast_10s.jpg,mast
train,4,10,1,3205,clay_10s.jpg,clay
train,4,10,1,3206,hip_10s.jpg,hip
train,4,10,1,3207,burner_10s.jpg,burner
train,4,10,1,3208,wig_10s.jpg,wig
train,4,10,1,3209,cinnamon_10s.jpg,cinnamon
train,4,10,1,3210,platypus_10n.jpg,platypus
train,4,10,1,3211,carrot_10n.jpg,carrot
train,4,10,1,3212,puck_10s.jpg,puck
train,4,10,1,3213,pan_10s.jpg,pan
train,4,10,1,3214,eyedropper_10s.jpg,eyedropper
train,4,10,1,3215,footrest_10s.jpg,footrest
train,4,10,1,3216,skunk_10s.jpg,skunk
train,4,10,1,3217,chair_10s.jpg,chair
train,4,10,1,3218,duster_10s.jpg,duster
train,4,10,1,3219,motorcycle_10s.jpg,motorcycle
train,4,10,1,3220,deer_10s.jpg,deer
train,4,10,1,3221,sleeping_bag_10s.jpg,sleeping_bag
train,4,10,1,3222,forklift_10s.jpg,forklift
train,4,10,1,3223,ferret_10s.jpg,ferret
train,4,10,1,3224,marijuana_10s.jpg,marijuana
train,4,10,1,3225,blind_10s.jpg,blind
train,4,10,1,3226,boxing_gloves_10s.jpg,boxing_gloves
test,4,10,1,3227,whip_14s.jpg,whip
train,4,10,1,3228,beetle_10s.jpg,beetle
train,4,10,1,3229,tree_10s.jpg,tree
test,4,10,1,3230,cufflink_16s.jpg,cufflink
test,4,10,1,3231,dress_13s.jpg,dress
train,4,10,1,3232,camera2_10s.jpg,camera2
train,4,10,1,3233,zucchini_10s.jpg,zucchini
test,4,10,1,3234,clipboard_14s.jpg,clipboard
train,4,10,1,3235,taillight_10s.jpg,taillight
test,4,10,1,3236,drain_16s.jpg,drain
train,4,10,1,3237,oyster_10s.jpg,oyster
train,4,10,1,3238,bison_10s.jpg,bison
train,4,10,1,3239,mistletoe_10s.jpg,mistletoe
train,4,10,1,3240,footprint_10s.jpg,footprint
test,4,10,1,3241,altar_13s.jpg,altar
train,4,10,1,3242,cockroach_10n.jpg,cockroach
train,4,10,1,3243,vase_10s.jpg,vase
train,4,10,1,3244,wheelbarrow_10s.jpg,wheelbarrow
train,4,10,1,3245,iron_10s.jpg,iron
train,4,10,1,3246,screwdriver_10s.jpg,screwdriver
train,4,10,1,3247,lightbulb_10s.jpg,lightbulb
train,4,10,1,3248,bumper_10s.jpg,bumper
train,4,10,1,3249,chocolate_10s.jpg,chocolate
train,4,10,1,3250,crib_10s.jpg,crib
train,4,10,1,3251,snail_10s.jpg,snail
train,4,10,1,3252,scoreboard_10n.jpg,scoreboard
train,4,10,1,3253,icicle_10s.jpg,icicle
train,4,10,1,3254,sunroof_10s.jpg,sunroof
train,4,10,1,3255,octopus_10s.jpg,octopus
train,4,10,1,3256,hula_hoop_10s.jpg,hula_hoop
train,4,10,1,3257,scone_10s.jpg,scone
test,4,10,1,3258,headlamp_14s.jpg,headlamp
train,4,10,1,3259,chandelier_10s.jpg,chandelier
test,4,10,1,3260,bobsled_14s.jpg,bobsled
train,4,10,1,3261,fish_10s.jpg,fish
train,4,10,1,3262,giraffe_10s.jpg,giraffe
train,4,10,1,3263,monkey_10s.jpg,monkey
train,4,10,1,3264,fence_10s.jpg,fence
train,4,10,1,3265,bowl_10n.jpg,bowl
train,4,10,1,3266,stapler_10s.jpg,stapler
train,4,10,1,3267,urinal_10s.jpg,urinal
train,4,10,1,3268,umbrella_10s.jpg,umbrella
train,4,10,1,3269,hay_10s.jpg,hay
test,4,10,1,3270,guacamole_18s.jpg,guacamole
test,4,10,1,3271,butterfly_16n.jpg,butterfly
train,4,10,1,3272,cherry_10n.jpg,cherry
train,4,10,1,3273,binoculars_10s.jpg,binoculars
train,4,10,1,3274,cage_10s.jpg,cage
train,4,10,1,3275,tree_trunk_10s.jpg,tree_trunk
train,4,10,1,3276,bagel_10s.jpg,bagel
train,4,10,1,3277,chicken_wire_10s.jpg,chicken_wire
train,4,10,1,3278,meatball_10s.jpg,meatball
train,4,10,1,3279,oar_10s.jpg,oar
test,5,1,1,3280,marshmallow_13s.jpg,marshmallow
train,5,1,1,3281,fig_06n.jpg,fig
train,5,1,1,3282,chinchilla_06s.jpg,chinchilla
train,5,1,1,3283,pickle_06n.jpg,pickle
train,5,1,1,3284,gearshift_06s.jpg,gearshift
train,5,1,1,3285,headphones_06s.jpg,headphones
train,5,1,1,3286,pastry_06s.jpg,pastry
test,5,1,1,3287,iguana_20s.jpg,iguana
train,5,1,1,3288,chandelier_06s.jpg,chandelier
train,5,1,1,3289,butterfly_06s.jpg,butterfly
train,5,1,1,3290,toilet_06s.jpg,toilet
train,5,1,1,3291,dough_06s.jpg,dough
train,5,1,1,3292,manhole_06s.jpg,manhole
train,5,1,1,3293,cufflink_06s.jpg,cufflink
train,5,1,1,3294,sickle_06s.jpg,sickle
train,5,1,1,3295,gramophone_06s.jpg,gramophone
train,5,1,1,3296,tiger_06s.jpg,tiger
train,5,1,1,3297,towel_06s.jpg,towel
train,5,1,1,3298,dustpan_06s.jpg,dustpan
train,5,1,1,3299,cymbal_06s.jpg,cymbal
train,5,1,1,3300,hedgehog_06s.jpg,hedgehog
train,5,1,1,3301,nacho_06n.jpg,nacho
train,5,1,1,3302,thumbtack_06s.jpg,thumbtack
train,5,1,1,3303,car_06s.jpg,car
train,5,1,1,3304,cucumber_06s.jpg,cucumber
test,5,1,1,3305,earring_16n.jpg,earring
train,5,1,1,3306,bee_06s.jpg,bee
train,5,1,1,3307,penguin_06s.jpg,penguin
train,5,1,1,3308,tag_06s.jpg,tag
train,5,1,1,3309,clock_06n.jpg,clock
train,5,1,1,3310,record_06s.jpg,record
train,5,1,1,3311,sewing_kit_06s.jpg,sewing_kit
test,5,1,1,3312,mousetrap_14s.jpg,mousetrap
train,5,1,1,3313,koala_06s.jpg,koala
test,5,1,1,3314,speaker_16s.jpg,speaker
train,5,1,1,3315,snowplow_06n.jpg,snowplow
train,5,1,1,3316,spareribs_06s.jpg,spareribs
train,5,1,1,3317,anteater_06s.jpg,anteater
train,5,1,1,3318,potato_06n.jpg,potato
train,5,1,1,3319,comb_06s.jpg,comb
train,5,1,1,3320,footprint_06s.jpg,footprint
train,5,1,1,3321,cheese_06s.jpg,cheese
train,5,1,1,3322,monkey_06s.jpg,monkey
train,5,1,1,3323,aircraft_carrier_06s.jpg,aircraft_carrier
train,5,1,1,3324,ukulele_06s.jpg,ukulele
train,5,1,1,3325,hamster_06s.jpg,hamster
train,5,1,1,3326,handcuff_06s.jpg,handcuff
train,5,1,1,3327,rug_06s.jpg,rug
train,5,1,1,3328,footbath_06s.jpg,footbath
train,5,1,1,3329,wrapping_paper_06s.jpg,wrapping_paper
train,5,1,1,3330,lampshade_06s.jpg,lampshade
train,5,1,1,3331,pencil_06n.jpg,pencil
train,5,1,1,3332,chalk_06s.jpg,chalk
train,5,1,1,3333,bench_06s.jpg,bench
train,5,1,1,3334,poster_06s.jpg,poster
train,5,1,1,3335,easel_06s.jpg,easel
train,5,1,1,3336,stethoscope_06n.jpg,stethoscope
train,5,1,1,3337,cockroach_06n.jpg,cockroach
test,5,1,1,3338,butterfly_16n.jpg,butterfly
train,5,1,1,3339,otter_06n.jpg,otter
train,5,1,1,3340,dice_06s.jpg,dice
test,5,1,1,3341,drawer_13s.jpg,drawer
train,5,1,1,3342,touchpad_06s.jpg,touchpad
train,5,1,1,3343,grits_06s.jpg,grits
train,5,1,1,3344,airplane_06n.jpg,airplane
train,5,1,1,3345,tent_06s.jpg,tent
train,5,1,1,3346,garter_06s.jpg,garter
train,5,1,1,3347,eggbeater_06s.jpg,eggbeater
train,5,1,1,3348,viewfinder_06s.jpg,viewfinder
train,5,1,1,3349,playing_card_06s.jpg,playing_card
test,5,1,1,3350,typewriter_13s.jpg,typewriter
train,5,1,1,3351,wheelchair_06s.jpg,wheelchair
train,5,1,1,3352,canvas_06s.jpg,canvas
train,5,1,1,3353,scallion_06s.jpg,scallion
train,5,1,1,3354,burrito_06n.jpg,burrito
test,5,1,1,3355,bamboo_13s.jpg,bamboo
test,5,1,1,3356,jar_14s.jpg,jar
train,5,1,1,3357,paperclip_06s.jpg,paperclip
train,5,1,1,3358,pill_06s.jpg,pill
train,5,1,1,3359,strawberry_06n.jpg,strawberry
train,5,1,1,3360,camera1_06s.jpg,camera1
train,5,1,1,3361,boxer_shorts_06s.jpg,boxer_shorts
train,5,2,1,3362,railing_06s.jpg,railing
train,5,2,1,3363,tiramisu_06s.jpg,tiramisu
train,5,2,1,3364,scorpion_06s.jpg,scorpion
train,5,2,1,3365,wire_cutters_06s.jpg,wire_cutters
test,5,2,1,3366,bench_16n.jpg,bench
train,5,2,1,3367,paintbrush_06s.jpg,paintbrush
test,5,2,1,3368,umbrella_13s.jpg,umbrella
train,5,2,1,3369,chest2_06s.jpg,chest2
train,5,2,1,3370,pear_06s.jpg,pear
train,5,2,1,3371,walker1_06s.jpg,walker1
test,5,2,1,3372,boat_14n.jpg,boat
train,5,2,1,3373,computer_06n.jpg,computer
train,5,2,1,3374,velcro_06s.jpg,velcro
train,5,2,1,3375,pantyhose_06s.jpg,pantyhose
train,5,2,1,3376,couch_06s.jpg,couch
train,5,2,1,3377,cabbage_06s.jpg,cabbage
train,5,2,1,3378,submarine_06n.jpg,submarine
train,5,2,1,3379,hotdog_06s.jpg,hotdog
train,5,2,1,3380,windowsill_06s.jpg,windowsill
train,5,2,1,3381,rat_06s.jpg,rat
test,5,2,1,3382,cow_16n.jpg,cow
test,5,2,1,3383,lemonade_14s.jpg,lemonade
train,5,2,1,3384,plum_06s.jpg,plum
train,5,2,1,3385,wolf_06n.jpg,wolf
train,5,2,1,3386,snorkel_06s.jpg,snorkel
train,5,2,1,3387,doll_06s.jpg,doll
train,5,2,1,3388,tortilla_06s.jpg,tortilla
train,5,2,1,3389,floss_06s.jpg,floss
train,5,2,1,3390,stalagmite_06s.jpg,stalagmite
train,5,2,1,3391,candy_06s.jpg,candy
train,5,2,1,3392,corn_06s.jpg,corn
test,5,2,1,3393,boa_13s.jpg,boa
train,5,2,1,3394,missile_06s.jpg,missile
train,5,2,1,3395,lemonade_06s.jpg,lemonade
test,5,2,1,3396,ashtray_14n.jpg,ashtray
train,5,2,1,3397,cinnamon_06s.jpg,cinnamon
test,5,2,1,3398,guacamole_18s.jpg,guacamole
train,5,2,1,3399,nose_06s.jpg,nose
train,5,2,1,3400,chalkboard_06s.jpg,chalkboard
train,5,2,1,3401,leek_06s.jpg,leek
train,5,2,1,3402,soy_sauce_06s.jpg,soy_sauce
train,5,2,1,3403,marshmallow_06s.jpg,marshmallow
train,5,2,1,3404,boa_06s.jpg,boa
train,5,2,1,3405,mast_06s.jpg,mast
train,5,2,1,3406,copier_06n.jpg,copier
train,5,2,1,3407,treadmill_06s.jpg,treadmill
train,5,2,1,3408,fish_06s.jpg,fish
train,5,2,1,3409,padlock_06s.jpg,padlock
train,5,2,1,3410,nail_polish_06s.jpg,nail_polish
train,5,2,1,3411,mango_06s.jpg,mango
train,5,2,1,3412,coleslaw_06s.jpg,coleslaw
train,5,2,1,3413,mousetrap_06n.jpg,mousetrap
train,5,2,1,3414,curtain_06s.jpg,curtain
train,5,2,1,3415,broccoli_06s.jpg,broccoli
train,5,2,1,3416,lantern_06s.jpg,lantern
train,5,2,1,3417,brace_06s.jpg,brace
test,5,2,1,3418,streetlight_13s.jpg,streetlight
train,5,2,1,3419,jersey_06s.jpg,jersey
train,5,2,1,3420,earring_06n.jpg,earring
train,5,2,1,3421,grape_06s.jpg,grape
train,5,2,1,3422,lettuce_06n.jpg,lettuce
train,5,2,1,3423,bracket_06s.jpg,bracket
train,5,2,1,3424,iguana_06s.jpg,iguana
train,5,2,1,3425,map_06s.jpg,map
train,5,2,1,3426,bell_06s.jpg,bell
train,5,2,1,3427,waffle_iron_06s.jpg,waffle_iron
train,5,2,1,3428,panda_06s.jpg,panda
train,5,2,1,3429,nest_06s.jpg,nest
train,5,2,1,3430,gargoyle_06s.jpg,gargoyle
train,5,2,1,3431,rollerblade_06s.jpg,rollerblade
train,5,2,1,3432,bread_06s.jpg,bread
train,5,2,1,3433,violin_06s.jpg,violin
train,5,2,1,3434,omelet_06s.jpg,omelet
train,5,2,1,3435,worm_06s.jpg,worm
train,5,2,1,3436,scarecrow_06s.jpg,scarecrow
train,5,2,1,3437,vase_06s.jpg,vase
train,5,2,1,3438,knife_06s.jpg,knife
train,5,2,1,3439,ship_06s.jpg,ship
train,5,2,1,3440,pothole_06s.jpg,pothole
train,5,2,1,3441,dish_06s.jpg,dish
test,5,2,1,3442,spoon_13n.jpg,spoon
